Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
16 DEC 2025,ETERNAL,EQ,ETERNAL LIMITED          ,Listed    ,16 DEC 2025,               1.00,        9650350647,            284.45,  2745042241539.15   
16 DEC 2025,ETHOSLTD,EQ,ETHOS LIMITED            ,Listed    ,16 DEC 2025,              10.00,          26757693,           2990.70,    80024232455.10  
16 DEC 2025,ETL,SM,EMKAY TOOLS LIMITED      ,Listed    ,16 DEC 2025,               1.00,          10671300,            882.05,     9412620165.00       
16 DEC 2025,ETML,SM,EMERALD TYRE MANUF LTD   ,Listed    ,16 DEC 2025,              10.00,          19476512,            106.00,     2064510272.00      
16 DEC 2025,EUREKAFORB,EQ,EUREKA FORBES LIMITED    ,Listed    ,16 DEC 2025,              10.00,         193403691,            641.75,   124116818699.25
16 DEC 2025,EUROBOND,EQ,EURO PANEL PRODUCTS LTD  ,Listed    ,16 DEC 2025,              10.00,          24500000,            184.55,     4521720000.00  
16 DEC 2025,EUROPRATIK,EQ,EURO PRATIK SALES LIMITED,Listed    ,16 DEC 2025,               1.00,         102200000,            291.65,    29806630000.00
16 DEC 2025,EUROTEXIND,BE,EUROTEX IND & EXPORTS LTD,Listed    ,16 DEC 2025,              10.00,           8749865,             15.65,      137022885.90
16 DEC 2025,EVEREADY,EQ,EVEREADY INDS. IND.  LTD.,Listed    ,16 DEC 2025,               5.00,          72687260,            330.20,    24001333252.00  
16 DEC 2025,EVERESTIND,EQ,EVEREST INDUSTRIES LTD   ,Listed    ,16 DEC 2025,              10.00,          15855754,            518.75,     8225172387.50
16 DEC 2025,EXCEL,EQ,EXCEL REALTY N INFRA LTD ,Listed    ,16 DEC 2025,               1.00,        1410695055,              1.25,     1749261868.20     
16 DEC 2025,EXCELINDUS,EQ,EXCEL INDUSTRIES LTD     ,Listed    ,16 DEC 2025,               5.00,          12570692,            926.60,    11648003207.20
16 DEC 2025,EXCELLENT,SM,EXCELLENT WIRES N PACK L ,Listed    ,15 DEC 2025,              10.00,           4470000,             38.60,      172542000.00 
16 DEC 2025,EXCELSOFT,EQ,EXCELSOFT TECHNOLOGIES L ,Listed    ,16 DEC 2025,              10.00,         115084164,             94.10,    10831721515.70 
16 DEC 2025,EXICOM,EQ,EXICOM TELE SYSTEMS LTD  ,Listed    ,16 DEC 2025,              10.00,         139079771,            123.15,    17126283000.95    
16 DEC 2025,EXIDEIND,EQ,EXIDE INDUSTRIES LTD     ,Listed    ,16 DEC 2025,               1.00,         850000000,            366.25,   311312500000.00  
16 DEC 2025,EXPLEOSOL,EQ,EXPLEO SOLUTIONS LIMITED ,Listed    ,16 DEC 2025,              10.00,          15519739,           1037.90,    16107937108.10 
16 DEC 2025,EXXARO,BE,EXXARO TILES LIMITED     ,Listed    ,16 DEC 2025,               1.00,         447410700,              8.00,     3583759707.00    
16 DEC 2025,FABTECH,EQ,FABTECH TECHNOLOGIES LTD ,Listed    ,16 DEC 2025,              10.00,          44450794,            223.40,     9930751887.55   
16 DEC 2025,FACT,EQ,FACT LTD                 ,Listed    ,16 DEC 2025,              10.00,         647071974,            896.60,   580164731888.40      
16 DEC 2025,FAIRCHEMOR,EQ,FAIRCHEM ORGANICS LIMITED,Listed    ,16 DEC 2025,              10.00,          13020902,            681.25,     8870489487.50
16 DEC 2025,FALCONTECH,SM,FALCON TECHNOPROJ IND LTD,Listed    ,15 DEC 2025,              10.00,           5356793,             15.20,       81423253.60
16 DEC 2025,FAZE3Q,EQ,FAZE THREE LIMITED       ,Listed    ,16 DEC 2025,              10.00,          24319000,            443.45,    10784260550.00    
16 DEC 2025,FCL,EQ,FINEOTEX CHEMICAL LIMITED,Listed    ,16 DEC 2025,               1.00,        1145750900,             24.35,    27910491924.00       
16 DEC 2025,FCSSOFT,EQ,FCS SOFTWARE SOLN. LTD.  ,Listed    ,16 DEC 2025,               1.00,        1709553100,              1.95,     3333628545.00   
16 DEC 2025,FDC,EQ,FDC LIMITED              ,Listed    ,16 DEC 2025,               1.00,         162810084,            420.85,    68518623851.40       
16 DEC 2025,FEDERALBNK,EQ,FEDERAL BANK LTD         ,Listed    ,16 DEC 2025,               2.00,        2460259693,            262.20,   645080091504.60
16 DEC 2025,FEDFINA,EQ,FEDBANK FINANCIAL SER L  ,Listed    ,16 DEC 2025,              10.00,         373600937,            139.50,    52121066720.85   
16 DEC 2025,FEL,BZ,FUTURE ENTERPRISES LTD   ,Listed    ,16 DEC 2025,               2.00,         454930401,              0.45,      213817288.45       
16 DEC 2025,FELDVR,BZ,FUTURE ENTERPRISES LTD   ,Listed    ,16 DEC 2025,               2.00,          39374679,              3.15,      123636492.05    
16 DEC 2025,FELIX,SM,FELIX INDUSTRIES LTD.    ,Listed    ,16 DEC 2025,              10.00,          17206350,            152.50,     2623968375.00     
16 DEC 2025,FIBERWEB,EQ,FIBERWEB INDIA LIMITED   ,Listed    ,16 DEC 2025,              10.00,          28791710,             35.95,     1035637808.70  
16 DEC 2025,FIDEL,SM,FIDEL SOFTECH LIMITED    ,Listed    ,15 DEC 2025,              10.00,          13750560,            145.90,     2006206704.00     
16 DEC 2025,FIEMIND,EQ,FIEM INDUSTRIES LIMITED  ,Listed    ,16 DEC 2025,              10.00,          26319660,           2289.00,    60245701740.00   
16 DEC 2025,FILATEX,EQ,FILATEX INDIA LTD        ,Listed    ,16 DEC 2025,               1.00,         443855500,             52.55,    23329045080.00   
16 DEC 2025,FILATFASH,EQ,FILATEX FASHIONS LIMITED ,Listed    ,16 DEC 2025,               1.00,        8334072725,              0.40,     3333629090.00 
16 DEC 2025,FINBUD,SM,FINBUD FINANCIAL SERV LTD,Listed    ,16 DEC 2025,              10.00,          19049480,            132.55,     2525008574.00    
16 DEC 2025,FINCABLES,EQ,FINOLEX CABLES LTD       ,Listed    ,16 DEC 2025,               2.00,         152939345,            779.60,   119231513362.00 
16 DEC 2025,FINEORG,EQ,FINE ORGANIC IND. LTD.   ,Listed    ,16 DEC 2025,               5.00,          30659976,           4316.20,   132334588411.20   
16 DEC 2025,FINKURVE,EQ,FINKURVE FINANCIAL SERV L,Listed    ,16 DEC 2025,               1.00,         140019206,            103.60,    14505989741.60  
16 DEC 2025,FINOPB,EQ,FINO PAYMENTS BANK LTD   ,Listed    ,16 DEC 2025,              10.00,          83218402,            261.75,    21782416723.50    
16 DEC 2025,FINPIPE,EQ,FINOLEX INDUSTRIES LTD   ,Listed    ,16 DEC 2025,               2.00,         620476905,            167.15,   103706509901.70   
16 DEC 2025,FIRSTCRY,EQ,BRAINBEES SOLUTIONS LTD  ,Listed    ,16 DEC 2025,               2.00,         521909906,            289.80,   151249490758.80  
16 DEC 2025,FISCHER,EQ,FISCHER MEDICAL VENTURE L,Listed    ,16 DEC 2025,               1.00,         648515470,             43.65,    28320670574.90   
16 DEC 2025,FIVESTAR,EQ,FIVE-STAR BUS FIN LTD    ,Listed    ,16 DEC 2025,               1.00,         294468820,            591.55,   174193030471.00  
16 DEC 2025,FLAIR,EQ,FLAIR WRITING INDUST LTD ,Listed    ,16 DEC 2025,               5.00,         105395378,            288.85,    30443454935.30     
16 DEC 2025,FLEXITUFF,EQ,FLEXITUFF VENTURES INT L ,Listed    ,16 DEC 2025,              10.00,          32822806,             15.35,      503173616.00 
16 DEC 2025,FLFL,BZ,FUT LIFESTYLE FASH LTD   ,Listed    ,16 DEC 2025,               2.00,         201774874,              1.45,      288538069.80      
16 DEC 2025,FLUOROCHEM,EQ,GUJARAT FLUOROCHEM LTD   ,Listed    ,16 DEC 2025,               1.00,         109850000,           3522.70,   386968595000.00
16 DEC 2025,FLYSBS,ST,FLYSBS AVIATION LIMITED  ,Listed    ,16 DEC 2025,              10.00,          17303751,            522.85,     9047266210.35    
16 DEC 2025,FMGOETZE,EQ,FEDERAL-MOGUL GOETZE (IND,Listed    ,16 DEC 2025,              10.00,          55632130,            452.95,    25198573283.50  
16 DEC 2025,FMNL,EQ,FUTURE MKT NETWORKS LTD  ,Listed    ,16 DEC 2025,              10.00,          60644381,              8.95,      543373653.75      
16 DEC 2025,FOCE,SM,FOCE INDIA LIMITED       ,Listed    ,12 DEC 2025,              10.00,           4892925,           1790.00,     8758335750.00      
16 DEC 2025,FOCUS,EQ,FOCUS LIGHTG & FIXTRS LTD,Listed    ,16 DEC 2025,               2.00,          67253075,             77.35,     5201352820.50     
16 DEC 2025,FONEBOX,ST,FONEBOX RETAIL LIMITED   ,Listed    ,16 DEC 2025,              10.00,          10260000,             95.80,      982908000.00   
16 DEC 2025,FOODSIN,EQ,FOODS & INNS LIMITED     ,Listed    ,16 DEC 2025,               1.00,          73414624,             70.25,     5156643189.75   
16 DEC 2025,FORCAS,SM,FORCAS STUDIO LIMITED    ,Listed    ,16 DEC 2025,              10.00,          17580000,            128.80,     2264304000.00    
16 DEC 2025,FORCEMOT,EQ,FORCE MOTORS LIMITED     ,Listed    ,16 DEC 2025,              10.00,          13032914,          17330.00,   225860399620.00  
16 DEC 2025,FORGEAUTO,SM,FORGE AUTO INTERNATION L ,Listed    ,16 DEC 2025,              10.00,          10920000,            119.00,     1299480000.00 
16 DEC 2025,FORTIS,EQ,FORTIS HEALTHCARE LTD    ,Listed    ,16 DEC 2025,              10.00,         754958148,            875.00,   660588379500.00    
16 DEC 2025,FOSECOIND,EQ,FOSECO INDIA LTD         ,Listed    ,16 DEC 2025,              10.00,           6386459,           5068.50,    32369767441.50 
16 DEC 2025,FRESHARA,SM,FRESHARA AGRO EXPORTS LTD,Listed    ,16 DEC 2025,              10.00,          23499200,            153.65,     3610652080.00  
16 DEC 2025,FROG,SM,FROG INNOVATIONS LIMITED ,Listed    ,16 DEC 2025,              10.00,          15554300,            159.80,     2485577140.00      
16 DEC 2025,FSL,EQ,FIRSTSOURCE SOLU. LTD.   ,Listed    ,16 DEC 2025,              10.00,         696990826,            342.75,   238893605611.50       
16 DEC 2025,FUSION,EQ,FUSION FINANCE LIMITED   ,Listed    ,16 DEC 2025,              10.00,         101023885,            155.95,    15753664626.90    
16 DEC 2025,FWSTC,ST,FLYWINGS SIMULAT T C LTD ,Listed    ,16 DEC 2025,              10.00,          10177128,            225.65,     2296468933.20     
16 DEC 2025,GABRIEL,EQ,GABRIEL INDIA LTD        ,Listed    ,16 DEC 2025,               1.00,         143643940,            975.00,   140052841500.00   
16 DEC 2025,GAEL,EQ,GUJARAT AMBUJA EXPORTS LT,Listed    ,16 DEC 2025,               1.00,         458670660,            115.55,    52994808056.40      
16 DEC 2025,GAIL,EQ,GAIL (INDIA) LTD         ,Listed    ,16 DEC 2025,              10.00,        6575099644,            168.30,  1106720772078.10      
16 DEC 2025,GAJANAND,SM,GAJANAND INTERNATIONAL L ,Listed    ,16 DEC 2025,              10.00,          18835568,             10.50,      197773464.00  
16 DEC 2025,GALAPREC,EQ,GALA PRECISION ENG LTD   ,Listed    ,16 DEC 2025,              10.00,          12750275,            738.75,     9419265656.25  
16 DEC 2025,GALAXYSURF,EQ,GALAXY SURFACTANTS LTD   ,Listed    ,16 DEC 2025,              10.00,          35454752,           1987.30,    70459228649.60
16 DEC 2025,GALLANTT,EQ,GALLANTT ISPAT LIMITED   ,Listed    ,16 DEC 2025,              10.00,         241280945,            594.85,   143525970133.25  
16 DEC 2025,GANDHAR,EQ,GANDHAR OIL REFINE IND L ,Listed    ,16 DEC 2025,               2.00,          97879530,            140.05,    13706070585.90   
16 DEC 2025,GANDHITUBE,EQ,GANDHI SPL. TUBES LTD    ,Listed    ,16 DEC 2025,               5.00,          12152000,            764.60,     9291419200.00
16 DEC 2025,GANECOS,EQ,GANESHA ECOSPHERE LIMITED,Listed    ,16 DEC 2025,              10.00,          26795984,            920.10,    24654984878.40   
16 DEC 2025,GANESHBE,EQ,GANESH BENZOPLAST LIMITED,Listed    ,16 DEC 2025,               1.00,          71989421,             80.05,     5762753151.05  
16 DEC 2025,GANESHCP,EQ,GANESH CONSUMER PRODUCT L,Listed    ,16 DEC 2025,              10.00,          40412946,            234.20,     9464711953.20  
16 DEC 2025,GANESHHOU,EQ,GANESH HOUSING LIMITED   ,Listed    ,16 DEC 2025,              10.00,          83387090,            810.70,    67601913863.00 
16 DEC 2025,GANESHIN,SM,GANESH INFRAWORLD LIMITED,Listed    ,16 DEC 2025,               5.00,          42721397,            221.65,     9469197645.05  
16 DEC 2025,GANGABATH,SM,GANGA BATH FITTINGS LTD  ,Listed    ,16 DEC 2025,              10.00,          22207848,             21.85,      485241478.80 
16 DEC 2025,GANGAFORGE,EQ,GANGA FORGING LIMITED    ,Listed    ,16 DEC 2025,               1.00,         134802230,              3.00,      407102734.60
16 DEC 2025,GANGESSECU,EQ,GANGES SECURITIES LIMITED,Listed    ,16 DEC 2025,              10.00,          10003687,            143.15,     1432027794.05
16 DEC 2025,GARFIBRES,EQ,GARWARE TECH FIBRES LTD  ,Listed    ,16 DEC 2025,              10.00,          99265845,            672.50,    66756280762.50 
16 DEC 2025,GARUDA,EQ,GARUDA CONSTRUCT N ENG L ,Listed    ,16 DEC 2025,               5.00,          93041742,            204.20,    18999123716.40    
16 DEC 2025,GATECH,EQ,GACM TECHNOLOGIES LIMITED,Listed    ,16 DEC 2025,               1.00,        1102742236,              0.55,      584453385.10    
16 DEC 2025,GATECHDVR,EQ,GACM TECHNOLOGIES LIMITED,Listed    ,16 DEC 2025,               1.00,         189665894,              0.50,       92936288.05 
16 DEC 2025,GATEWAY,EQ,GATEWAY DISTRIPARKS LTD  ,Listed    ,16 DEC 2025,              10.00,         499643836,             60.90,    30433306050.75   
16 DEC 2025,GAYAHWS,BE,GAYATRI HIGHWAYS LIMITED ,Listed    ,16 DEC 2025,               2.00,         239651900,              3.20,      766886080.00   
16 DEC 2025,GCHOTELS,SM,GRAND CONTINENT HOTELS L ,Listed    ,15 DEC 2025,              10.00,          24919403,            169.05,     4212625077.15  
16 DEC 2025,GCSL,BE,GRETEX CORPORATE SERVICES,Listed    ,16 DEC 2025,              10.00,          22639347,            369.50,     8365238716.50      
16 DEC 2025,GEECEE,EQ,GEECEE VENTURES LIMITED  ,Listed    ,16 DEC 2025,              10.00,          20911729,            342.40,     7160176009.60    
16 DEC 2025,GEEKAYWIRE,EQ,GEEKAY WIRES LIMITED     ,Listed    ,16 DEC 2025,               1.00,         104520000,             32.45,     3392719200.00
16 DEC 2025,GEMAROMA,EQ,GEM AROMATICS LIMITED    ,Listed    ,16 DEC 2025,               2.00,          52237138,            146.85,     7671023715.30  
16 DEC 2025,GENCON,EQ,GENERIC ENG CONS PROJ LTD,Listed    ,16 DEC 2025,               5.00,          56986219,             47.45,     2702856367.15    
16 DEC 2025,GENESYS,EQ,GENESYS INTL CORPN LTD   ,Listed    ,16 DEC 2025,               5.00,          41718912,            419.85,    17515685203.20   
16 DEC 2025,GENSOL,BZ,GENSOL ENGINEERING LTD   ,Listed    ,16 DEC 2025,              10.00,          38002434,             27.70,     1053427470.50    
16 DEC 2025,GENUSPAPER,EQ,GENUS P&B LIMITED        ,Listed    ,16 DEC 2025,               1.00,         257125940,             13.45,     3453201374.20
16 DEC 2025,GENUSPOWER,EQ,GENUS POWER INFRASTRU LTD,Listed    ,16 DEC 2025,               1.00,         304111548,            301.95,    91826481918.60
16 DEC 2025,GEOJITFSL,EQ,GEOJIT FINANCIAL SER L   ,Listed    ,16 DEC 2025,               1.00,         279122119,             79.25,    22114845488.35 
16 DEC 2025,GESHIP,EQ,THE GE SHPG.LTD          ,Listed    ,16 DEC 2025,              10.00,         142767161,           1105.10,   157771989621.10    
16 DEC 2025,GFLLIMITED,EQ,GFL LIMITED              ,Listed    ,16 DEC 2025,               1.00,         109850000,             58.15,     6385580500.00
16 DEC 2025,GGBL,SM,GANESH GREEN BHARAT LTD  ,Listed    ,16 DEC 2025,              10.00,          24801000,            325.55,     8073965550.00      
16 DEC 2025,GHCL,EQ,GHCL LIMITED             ,Listed    ,16 DEC 2025,              10.00,          96072086,            565.20,    54299943007.20      
16 DEC 2025,GHCLTEXTIL,EQ,GHCL TEXTILES LIMITED    ,Listed    ,16 DEC 2025,               2.00,          95585786,             73.85,     7057098580.40
16 DEC 2025,GICHSGFIN,EQ,GIC HOUSING FINANCE LTD  ,Listed    ,16 DEC 2025,              10.00,          53851066,            169.90,     9148219092.10 
16 DEC 2025,GICL,SM,GLOBE INTL CARRIERS LTD  ,Listed    ,16 DEC 2025,               5.00,         111954588,             47.60,     5329038388.80      
16 DEC 2025,GICRE,EQ,GENERAL INS CORP OF INDIA,Listed    ,16 DEC 2025,               5.00,        1754400000,            377.60,   662461440000.00     
16 DEC 2025,GILLANDERS,EQ,GILLANDERS ARBUTHNOT LTD ,Listed    ,16 DEC 2025,              10.00,          21342346,            102.10,     2178840103.15
16 DEC 2025,GILLETTE,EQ,GILLETTE INDIA LTD       ,Listed    ,16 DEC 2025,              10.00,          32585217,           8069.00,   262930115973.00  
16 DEC 2025,GINNIFILA,EQ,GINNI FILAMENTS LTD      ,Listed    ,16 DEC 2025,              10.00,          85650065,             38.50,     3295814501.20 
16 DEC 2025,GIPCL,EQ,GUJ IND POW CO. LTD      ,Listed    ,16 DEC 2025,              10.00,         155215944,            148.50,    23048015524.55     
16 DEC 2025,GIRIRAJ,SM,GIRIRAJ CIVIL DEVP LTD   ,Listed    ,16 DEC 2025,              10.00,          23920500,            182.40,     4363099200.00   
16 DEC 2025,GKENERGY,EQ,GK ENERGY LIMITED        ,Listed    ,16 DEC 2025,               2.00,         202817266,            168.70,    34217300946.85  
16 DEC 2025,GKWLIMITED,EQ,GKW LIMITED              ,Listed    ,16 DEC 2025,              10.00,           5966500,           1713.80,    10225387700.00
16 DEC 2025,GLAND,EQ,GLAND PHARMA LIMITED     ,Listed    ,16 DEC 2025,               1.00,         164756423,           1664.50,   274237066083.50     
16 DEC 2025,GLAXO,EQ,GLAXOSMITHKLINE PHARMA LT,Listed    ,16 DEC 2025,              10.00,         169406034,           2585.50,   437999300907.00     
16 DEC 2025,GLENMARK,EQ,GLENMARK PHARMACEUTICALS ,Listed    ,16 DEC 2025,               1.00,         282200809,           1966.50,   554947890898.50  
16 DEC 2025,GLOBAL,BE,GLOBAL EDUCATION LIMITED ,Listed    ,16 DEC 2025,               2.00,          50901500,             89.80,     4571972730.00    
16 DEC 2025,GLOBALE,EQ,GLOBALE TESSILE LIMITED  ,Listed    ,16 DEC 2025,              10.00,          10620275,             11.60,      122982784.50   
16 DEC 2025,GLOBALPET,SM,GLOBAL PET INDUSTRIES LTD,Listed    ,16 DEC 2025,              10.00,          11787408,            117.65,     1386788551.20 
16 DEC 2025,GLOBALVECT,EQ,GLOBAL VEC HELICORP LTD  ,Listed    ,16 DEC 2025,              10.00,          14000000,            197.85,     2769900000.00
16 DEC 2025,GLOBE,EQ,GLOBE ENTERPRISE (I) LTD ,Listed    ,16 DEC 2025,               2.00,         450418788,              2.45,     1099021842.70     
16 DEC 2025,GLOBECIVIL,EQ,GLOBE CIVIL PROJECTS LTD ,Listed    ,16 DEC 2025,              10.00,          59718999,             60.85,     3633901089.15
16 DEC 2025,GLOBUSSPR,EQ,GLOBUS SPIRITS LTD       ,Listed    ,16 DEC 2025,              10.00,          28965734,            978.50,    28342970719.00 
16 DEC 2025,GLOSTERLTD,EQ,GLOSTER LIMITED          ,Listed    ,16 DEC 2025,              10.00,          10943260,            649.25,     7104911555.00
16 DEC 2025,GLOTTIS,EQ,GLOTTIS LIMITED          ,Listed    ,16 DEC 2025,               2.00,          92403000,             60.05,     5549724180.00   
16 DEC 2025,GMBREW,EQ,G M BREWERIES LTD        ,Listed    ,16 DEC 2025,              10.00,          22846924,            975.70,    22291743746.80    
16 DEC 2025,GMDCLTD,EQ,GUJARAT MINERAL DEV CORP ,Listed    ,16 DEC 2025,               2.00,         318000000,            521.45,   165821100000.00   
16 DEC 2025,GML,SM,GALAXY MEDICARE LIMITED  ,Listed    ,16 DEC 2025,              10.00,          15171983,             22.25,      337576621.75       
16 DEC 2025,GMMPFAUDLR,EQ,GMM PFAUDLER LIMITED     ,Listed    ,16 DEC 2025,               2.00,          44957224,           1052.40,    47312982537.60
16 DEC 2025,GMRAIRPORT,EQ,GMR AIRPORTS LIMITED     ,Listed    ,16 DEC 2025,               1.00,       10558975952,            103.50,  1093065190551.05
16 DEC 2025,GMRP&UI,EQ,GMR POW AND URBAN INFRA L,Listed    ,16 DEC 2025,               5.00,         714836194,            115.65,    82656509112.20   
16 DEC 2025,GNA,EQ,GNA AXLES LIMITED        ,Listed    ,16 DEC 2025,              10.00,          42930800,            307.50,    13201221000.00       
16 DEC 2025,GNFC,EQ,GUJ NAR VAL FER & CHEM L ,Listed    ,16 DEC 2025,              10.00,         146940683,            491.95,    72287469001.85      
16 DEC 2025,GOACARBON,EQ,GOA CARBON LIMITED       ,Listed    ,16 DEC 2025,              10.00,           9151052,            416.05,     3807295184.60 
16 DEC 2025,GOCLCORP,EQ,GOCL CORPORATION LIMITED ,Listed    ,16 DEC 2025,               2.00,          49572490,            302.80,    15010549972.00  
16 DEC 2025,GOCOLORS,EQ,GO FASHION INDIA LTD     ,Listed    ,16 DEC 2025,              10.00,          54008984,            464.75,    25100675314.00  
16 DEC 2025,GODAVARIB,EQ,GODAVARI BIOREFINERIES L ,Listed    ,16 DEC 2025,              10.00,          51175977,            270.20,    13828260745.15 
16 DEC 2025,GODFRYPHLP,EQ,GODFREY PHILLIPS INDIA LT,Listed    ,16 DEC 2025,               2.00,         155981760,           2865.10,   446903340576.00
16 DEC 2025,GODIGIT,EQ,GO DIGIT GENERAL INS LTD ,Listed    ,16 DEC 2025,              10.00,         923310946,            345.40,   318911600748.40   
16 DEC 2025,GODREJAGRO,EQ,GODREJ AGROVET LIMITED   ,Listed    ,16 DEC 2025,              10.00,         192328541,            579.40,   111435156655.40
16 DEC 2025,GODREJCP,EQ,GODREJ CONSUMER PRODUCTS ,Listed    ,16 DEC 2025,               1.00,        1023074343,           1182.40,  1209683103163.20  
16 DEC 2025,GODREJIND,EQ,GODREJ INDUSTRIES LTD    ,Listed    ,16 DEC 2025,               1.00,         336803137,           1014.80,   341787823427.60 
16 DEC 2025,GODREJPROP,EQ,GODREJ PROPERTIES LTD    ,Listed    ,16 DEC 2025,               5.00,         301206344,           2023.60,   609521157718.40
16 DEC 2025,GOKEX,EQ,GOKALDAS EXPORTS LTD.    ,Listed    ,16 DEC 2025,               5.00,          73228378,            823.20,    60281600769.60     
16 DEC 2025,GOKUL,EQ,GOKUL REFOILS & SOLV LTD ,Listed    ,16 DEC 2025,               2.00,          98995000,             39.80,     3941980900.00     
16 DEC 2025,GOKULAGRO,EQ,GOKUL AGRO RESOURCES LTD ,Listed    ,16 DEC 2025,               1.00,         295086716,            192.65,    56854357571.70 
16 DEC 2025,GOLDENTOBC,BZ,GOLDEN TOBACCO LIMITED   ,Listed    ,16 DEC 2025,              10.00,          17608802,             32.00,      563481664.00
16 DEC 2025,GOLDIAM,EQ,GOLDIAM INTERNATIONAL LTD,Listed    ,16 DEC 2025,               2.00,         112917844,            372.70,    42084480458.80   
16 DEC 2025,GOLDKART,SM,GOLDKART JEWELS LIMITED  ,Listed    ,05 OCT 2023,              10.00,          16785350,            259.90,     4362512465.00  
16 DEC 2025,GOLDSTAR,SM,GOLDSTAR POWER LIMITED   ,Listed    ,16 DEC 2025,               1.00,         286198500,              7.35,     2103558975.00  
16 DEC 2025,GOLDTECH,EQ,AION-TECH SOLUTIONS LTD  ,Listed    ,16 DEC 2025,              10.00,          52261836,             52.00,     2718138090.35  
16 DEC 2025,GOODLUCK,EQ,GOODLUCK INDIA LIMITED   ,Listed    ,16 DEC 2025,               2.00,          33238509,           1076.60,    35784578789.40  
16 DEC 2025,GOPAL,EQ,GOPAL SNACKS LIMITED     ,Listed    ,16 DEC 2025,               1.00,         124622344,            316.70,    39467896344.80     
16 DEC 2025,GOYALALUM,EQ,GOYAL ALUMINIUMS LIMITED ,Listed    ,16 DEC 2025,               1.00,         142732780,              7.00,      996274804.40 
16 DEC 2025,GOYALSALT,SM,GOYAL SALT LIMITED       ,Listed    ,16 DEC 2025,              10.00,          17900250,            159.00,     2846139750.00 
16 DEC 2025,GPECO,SM,GP ECO SOLUTIONS INDIA L ,Listed    ,16 DEC 2025,              10.00,          11830800,            438.65,     5189580420.00     
16 DEC 2025,GPIL,EQ,GODAWARI POW & ISP LTD   ,Listed    ,16 DEC 2025,               1.00,         669616728,            242.30,   162254829361.70      
16 DEC 2025,GPPL,EQ,GUJARAT PIPAVAV PORT LTD ,Listed    ,16 DEC 2025,              10.00,         483439910,            191.95,    92791456325.40      
16 DEC 2025,GPTHEALTH,EQ,GPT HEALTHCARE LIMITED   ,Listed    ,16 DEC 2025,              10.00,          82054823,            140.40,    11520497149.20 
16 DEC 2025,GPTINFRA,EQ,GPT INFRAPROJECTS LTD    ,Listed    ,16 DEC 2025,              10.00,         126364600,            105.10,    13279655814.00  
16 DEC 2025,GRANULES,EQ,GRANULES INDIA LIMITED   ,Listed    ,16 DEC 2025,               1.00,         242668716,            574.05,   139303976419.80  
16 DEC 2025,GRAPHISAD,SM,GRAPHISADS LIMITED       ,Listed    ,16 DEC 2025,              10.00,          18276500,             42.80,      782234200.00 
16 DEC 2025,GRAPHITE,EQ,GRAPHITE INDIA LTD       ,Listed    ,16 DEC 2025,               2.00,         195375594,            537.15,   104946000317.10  
16 DEC 2025,GRASIM,EQ,GRASIM INDUSTRIES LTD    ,Listed    ,16 DEC 2025,               2.00,         680517031,           2799.10,  1904835221472.10    
16 DEC 2025,GRAVITA,EQ,GRAVITA INDIA LIMITED    ,Listed    ,16 DEC 2025,               2.00,          73808451,           1847.40,   136353732377.40   
16 DEC 2025,GRCL,SM,GAYATRI RUBB AND CHEM LTD,Listed    ,15 DEC 2025,              10.00,           5738000,            395.00,     2266510000.00      
16 DEC 2025,GREAVESCOT,EQ,GREAVES COTTON LTD.      ,Listed    ,16 DEC 2025,               2.00,         232844585,            180.75,    42088987184.60
16 DEC 2025,GREENCHEF,SM,GREENCHEF APPLIANCES LTD ,Listed    ,16 DEC 2025,              10.00,          23271840,             57.00,     1326494880.00 
16 DEC 2025,GREENLAM,EQ,GREENLAM INDUSTRIES LTD. ,Listed    ,16 DEC 2025,               1.00,         255147702,            255.70,    65241267401.40  
16 DEC 2025,GREENLEAF,SM,GREENLEAF ENVIROTECH LTD ,Listed    ,16 DEC 2025,              10.00,           5929250,            171.95,     1019534537.50 
16 DEC 2025,GREENPANEL,EQ,GREENPANEL INDUSTRIES LTD,Listed    ,16 DEC 2025,               1.00,         122627395,            234.45,    28747540209.85
16 DEC 2025,GREENPLY,EQ,GREENPLY INDUSTRIES LTD  ,Listed    ,16 DEC 2025,               1.00,         124880795,            274.50,    34279778227.50  
16 DEC 2025,GREENPOWER,EQ,ORIENT GREEN POWER CO LTD,Listed    ,16 DEC 2025,              10.00,        1173022796,             12.00,    14088003779.95
16 DEC 2025,GRETEX,SM,GRETEX INDUSTRIES LTD.   ,Listed    ,16 DEC 2025,              10.00,          15506060,            190.00,     2946151400.00    
16 DEC 2025,GRINDWELL,EQ,GRINDWELL NORTON LIMITED ,Listed    ,16 DEC 2025,               5.00,         110720000,           1552.10,   171848512000.00 
16 DEC 2025,GRINFRA,EQ,G R INFRAPROJECTS LIMITED,Listed    ,16 DEC 2025,               5.00,          96760529,           1037.00,   100340668573.00   
16 DEC 2025,GRMOVER,EQ,GRM OVERSEAS LIMITED     ,Listed    ,16 DEC 2025,               2.00,          61352000,            454.05,    27856875600.00   
16 DEC 2025,GROBTEA,EQ,THE GROB TEA COMPANY LTD ,Listed    ,16 DEC 2025,              10.00,           1162330,           1007.50,     1171047475.00   
