CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKAUBANK24-FEB-2026,994.8500000,994.8500000,994.8500000,985.3500000,993.0000000,993.0000000,-0.1800000,217.0000000,17000.0000000,17.0000000,16839250.0000000
FUTSTKAUBANK27-JAN-2026,991.9500000,992.6000000,995.5500000,982.7000000,990.2500000,990.2500000,-0.1700000,3393.0000000,1555000.0000000,1555.0000000,1537236500.0000000
FUTSTKBAJFINANCE24-FEB-2026,1014.6000000,1015.0000000,1024.0000000,1010.3000000,1014.4000000,1014.4000000,-0.0100000,850.0000000,85500.0000000,114.0000000,86842050.0000000
FUTSTKBAJFINANCE30-DEC-2025,1003.1000000,1007.0000000,1012.5000000,997.5000000,1002.2000000,1002.2000000,-0.0800000,99560.0000000,6081000.0000000,8108.0000000,6103356150.0000000
FUTSTKBAJFINANCE27-JAN-2026,1009.0000000,1010.1000000,1018.6000000,1003.5000000,1008.7000000,1008.7000000,-0.0200000,18055.0000000,3946500.0000000,5262.0000000,3986666250.0000000
FUTSTKBANKBARODA30-DEC-2025,288.1500000,288.8000000,290.8000000,286.3000000,288.3000000,288.3000000,0.0500000,26670.0000000,10214100.0000000,3492.0000000,2950395288.7500000
FUTSTKBANKBARODA24-FEB-2026,291.2000000,292.2500000,293.7500000,290.0500000,291.8500000,291.8500000,0.2200000,230.0000000,134550.0000000,46.0000000,39336277.5000000
FUTSTKBANKBARODA27-JAN-2026,289.8500000,291.1000000,292.3000000,288.0000000,290.1000000,290.1000000,0.0800000,2727.0000000,2146950.0000000,734.0000000,623663088.7500000
FUTSTKBHARATFORG24-FEB-2026,1428.1000000,1412.0000000,1419.0000000,1398.0000000,1419.0000000,1422.0000000,-0.4200000,133.0000000,4500.0000000,9.0000000,6341450.0000000
FUTSTKBHARATFORG27-JAN-2026,1422.5000000,1415.1000000,1419.5000000,1393.0000000,1416.2000000,1416.2000000,-0.4400000,1441.0000000,212000.0000000,424.0000000,299353700.0000000
FUTSTKBHARATFORG30-DEC-2025,1417.3000000,1422.7000000,1422.7000000,1387.2000000,1409.8000000,1409.8000000,-0.5200000,14362.0000000,1017000.0000000,2034.0000000,1428200150.0000000
FUTSTKBOSCHLTD30-DEC-2025,36045.0000000,36130.0000000,36170.0000000,35605.0000000,35745.0000000,35745.0000000,-0.8300000,7959.0000000,24375.0000000,975.0000000,872614625.0000000
FUTSTKBOSCHLTD27-JAN-2026,36275.0000000,36340.0000000,36340.0000000,35825.0000000,36010.0000000,36010.0000000,-0.7300000,478.0000000,4550.0000000,182.0000000,163709250.0000000
FUTSTKBOSCHLTD24-FEB-2026,36350.0000000,36120.0000000,36120.0000000,36035.0000000,36035.0000000,36090.0000000,-0.7100000,20.0000000,75.0000000,3.0000000,2704750.0000000
FUTSTKCANBK24-FEB-2026,151.7500000,152.3900000,152.4800000,149.8600000,151.1800000,151.1800000,-0.3700000,374.0000000,708750.0000000,105.0000000,107086117.5000000
FUTSTKCANBK30-DEC-2025,150.3500000,151.0000000,151.4400000,148.3000000,149.7000000,149.7000000,-0.4300000,17967.0000000,28458000.0000000,4216.0000000,4260694027.5000000
FUTSTKCANBK27-JAN-2026,150.9900000,150.6100000,151.8700000,149.0300000,150.4200000,150.4200000,-0.3700000,3289.0000000,6696000.0000000,992.0000000,1007260312.5000000
FUTSTKCOALINDIA27-JAN-2026,388.0000000,388.3500000,389.6000000,386.2500000,388.8500000,388.8500000,0.2100000,5421.0000000,2334150.0000000,1729.0000000,907464937.5000000
FUTSTKCOALINDIA30-DEC-2025,385.8500000,385.7500000,387.7500000,383.9000000,386.5000000,386.5000000,0.1600000,34688.0000000,4503600.0000000,3336.0000000,1739919015.0000000
FUTSTKCOALINDIA24-FEB-2026,386.3000000,385.4000000,388.0000000,384.9000000,387.0500000,387.0500000,0.1900000,398.0000000,56700.0000000,42.0000000,21927442.5000000
FUTSTKDIVISLAB27-JAN-2026,6339.0000000,6320.0000000,6480.5000000,6320.0000000,6434.0000000,6434.0000000,1.4900000,2143.0000000,159100.0000000,1591.0000000,1022936600.0000000
FUTSTKDIVISLAB24-FEB-2026,6377.0000000,6398.0000000,6507.5000000,6398.0000000,6471.5000000,6471.5000000,1.4800000,74.0000000,3900.0000000,39.0000000,25198600.0000000
FUTSTKDIVISLAB30-DEC-2025,6299.5000000,6306.5000000,6442.5000000,6301.5000000,6390.5000000,6390.5000000,1.4400000,28455.0000000,377600.0000000,3776.0000000,2410529950.0000000
FUTSTKFEDERALBNK27-JAN-2026,265.7500000,266.3000000,268.1500000,264.8500000,266.9500000,266.9500000,0.4500000,1619.0000000,2235000.0000000,447.0000000,596328000.0000000
FUTSTKFEDERALBNK24-FEB-2026,266.6000000,267.2500000,269.1000000,265.5000000,267.8500000,267.8500000,0.4600000,139.0000000,320000.0000000,64.0000000,85563750.0000000
FUTSTKFEDERALBNK30-DEC-2025,264.3000000,263.5500000,267.0000000,263.3500000,265.5000000,265.5000000,0.4500000,11475.0000000,9480000.0000000,1896.0000000,2518265250.0000000
FUTSTKGLENMARK24-FEB-2026,1981.0000000,1966.4000000,1983.8000000,1955.1000000,1980.0000000,1980.0000000,-0.0500000,61.0000000,5625.0000000,15.0000000,11105212.5000000
FUTSTKGLENMARK27-JAN-2026,1964.3000000,1956.0000000,1975.1000000,1937.0000000,1971.4000000,1971.4000000,0.3600000,831.0000000,174000.0000000,464.0000000,341170275.0000000
FUTSTKGLENMARK30-DEC-2025,1951.9000000,1945.8000000,1964.0000000,1924.1000000,1959.4000000,1959.4000000,0.3800000,38067.0000000,1157625.0000000,3087.0000000,2255141625.0000000
FUTSTKHDFCBANK24-FEB-2026,999.6000000,995.1000000,1002.1000000,993.5000000,994.1000000,994.1000000,-0.5500000,1964.0000000,251900.0000000,458.0000000,251202380.0000000
FUTSTKHDFCBANK30-DEC-2025,987.5000000,983.5000000,990.4000000,979.6000000,982.1000000,982.1000000,-0.5400000,319206.0000000,18982150.0000000,34513.0000000,18701407725.0000000
FUTSTKHDFCBANK27-JAN-2026,993.7000000,988.8000000,996.7000000,986.4000000,988.4000000,988.4000000,-0.5300000,88088.0000000,13459600.0000000,24472.0000000,13344436545.0000000
FUTSTKHEROMOTOCO27-JAN-2026,5861.5000000,5838.0000000,5838.0000000,5564.0000000,5785.0000000,5785.0000000,-1.3000000,1822.0000000,210600.0000000,1404.0000000,1210073850.0000000
FUTSTKHEROMOTOCO24-FEB-2026,5854.0000000,5700.0000000,5820.0000000,5662.5000000,5782.5000000,5782.5000000,-1.2200000,276.0000000,12300.0000000,82.0000000,70439250.0000000
FUTSTKHEROMOTOCO30-DEC-2025,5827.5000000,5750.0000000,5778.0000000,5500.5000000,5749.5000000,5749.5000000,-1.3300000,38597.0000000,1767300.0000000,11782.0000000,10076678175.0000000
FUTSTKITC30-DEC-2025,401.0500000,401.2500000,402.7000000,400.7500000,401.2500000,401.2500000,0.0400000,93307.0000000,10380800.0000000,6488.0000000,4170564800.0000000
FUTSTKITC27-JAN-2026,403.5500000,403.5500000,405.2000000,403.4000000,403.7500000,403.7500000,0.0400000,14143.0000000,6883200.0000000,4302.0000000,2782874000.0000000
FUTSTKITC24-FEB-2026,400.9500000,401.5000000,402.7000000,401.0000000,401.1500000,401.1500000,0.0400000,1683.0000000,334400.0000000,209.0000000,134368240.0000000
FUTSTKLUPIN24-FEB-2026,2139.2000000,2137.6000000,2154.0000000,2128.0000000,2145.8000000,2145.8000000,0.3000000,54.0000000,6375.0000000,15.0000000,13637782.5000000
FUTSTKLUPIN30-DEC-2025,2114.0000000,2118.9000000,2128.4000000,2098.3000000,2119.3000000,2119.3000000,0.2500000,15917.0000000,941800.0000000,2216.0000000,1993211792.5000000
FUTSTKLUPIN27-JAN-2026,2126.0000000,2122.9000000,2141.4000000,2112.1000000,2133.4000000,2133.4000000,0.3400000,915.0000000,177225.0000000,417.0000000,377480877.5000000
FUTSTKNATIONALUM30-DEC-2025,279.7000000,279.4000000,282.8000000,275.5000000,279.5500000,279.5500000,-0.0500000,13428.0000000,15052500.0000000,4014.0000000,4210359750.0000000
FUTSTKNATIONALUM27-JAN-2026,281.5000000,281.0000000,284.6000000,277.1000000,281.1500000,281.1500000,-0.1200000,1249.0000000,2377500.0000000,634.0000000,669523687.5000000
FUTSTKNATIONALUM24-FEB-2026,280.0000000,276.7000000,283.0000000,276.0000000,279.5500000,279.5500000,-0.1600000,469.0000000,191250.0000000,51.0000000,53520562.5000000
FUTSTKPETRONET24-FEB-2026,271.4500000,272.2000000,272.5000000,270.8000000,272.4000000,272.4000000,0.3400000,122.0000000,17100.0000000,9.0000000,4652055.0000000
FUTSTKPETRONET27-JAN-2026,271.0000000,270.6500000,272.4000000,269.1000000,271.3500000,271.3500000,0.1200000,2081.0000000,1060200.0000000,558.0000000,287308880.0000000
FUTSTKPETRONET30-DEC-2025,269.4500000,268.3000000,270.9500000,267.4500000,269.6000000,269.6000000,0.0500000,23809.0000000,2664000.0000000,1480.0000000,717417180.0000000
FUTSTKPGEL30-DEC-2025,563.6500000,558.7500000,569.5000000,558.4500000,566.3000000,566.3000000,0.4700000,13535.0000000,1481900.0000000,2117.0000000,836785810.0000000
FUTSTKPGEL24-FEB-2026,569.9500000,565.1000000,573.0000000,564.5000000,571.0500000,571.0500000,0.1900000,186.0000000,247000.0000000,260.0000000,140250970.0000000
FUTSTKPGEL27-JAN-2026,566.3000000,567.2000000,571.3500000,561.4500000,568.8500000,568.8500000,0.4500000,578.0000000,628900.0000000,662.0000000,356187110.0000000
FUTSTKTATATECH30-DEC-2025,641.8000000,641.7000000,646.7500000,637.0500000,644.8000000,644.8000000,0.4600000,13657.0000000,1251200.0000000,1564.0000000,804289800.0000000
FUTSTKTATATECH27-JAN-2026,644.2000000,647.0000000,649.1000000,640.1000000,646.9500000,646.9500000,0.4200000,2324.0000000,630400.0000000,788.0000000,406698120.0000000
FUTSTKTATATECH24-FEB-2026,647.4000000,651.8000000,652.5000000,643.0500000,650.1500000,650.1500000,0.4200000,215.0000000,34400.0000000,43.0000000,22325800.0000000
FUTSTKTCS30-DEC-2025,3220.8000000,3230.0000000,3294.1000000,3228.6000000,3285.1000000,3285.1000000,1.9900000,128555.0000000,3413900.0000000,19508.0000000,11141387180.0000000
FUTSTKTCS27-JAN-2026,3234.2000000,3242.0000000,3313.0000000,3242.0000000,3302.2000000,3302.2000000,2.1000000,13881.0000000,878150.0000000,5018.0000000,2880330687.5000000
FUTSTKTCS24-FEB-2026,3253.7000000,3272.0000000,3325.0000000,3262.5000000,3318.4000000,3318.4000000,1.9800000,1219.0000000,132300.0000000,756.0000000,436234050.0000000
FUTSTKTIINDIA30-DEC-2025,2623.6000000,2640.7000000,2640.7000000,2576.4000000,2588.4000000,2588.4000000,-1.3400000,15319.0000000,268600.0000000,1343.0000000,697465440.0000000
FUTSTKTIINDIA24-FEB-2026,2641.4000000,2640.0000000,2640.0000000,2610.0000000,2624.7000000,2624.7000000,-0.6300000,89.0000000,1800.0000000,9.0000000,4723240.0000000
FUTSTKTIINDIA27-JAN-2026,2637.0000000,2638.0000000,2652.0000000,2591.8000000,2604.8000000,2604.8000000,-1.2200000,1012.0000000,91400.0000000,457.0000000,238618160.0000000
FUTSTKULTRACEMCO24-FEB-2026,11713.0000000,11657.0000000,11691.0000000,11575.0000000,11621.0000000,11621.0000000,-0.7800000,276.0000000,1850.0000000,37.0000000,21497100.0000000
FUTSTKULTRACEMCO30-DEC-2025,11568.0000000,11589.0000000,11597.0000000,11433.0000000,11479.0000000,11479.0000000,-0.7600000,47469.0000000,440300.0000000,8806.0000000,5070588700.0000000
FUTSTKULTRACEMCO27-JAN-2026,11637.0000000,11601.0000000,11634.0000000,11509.0000000,11553.0000000,11553.0000000,-0.7200000,11775.0000000,353100.0000000,7062.0000000,4093179900.0000000
FUTSTKVBL30-DEC-2025,471.9500000,474.9000000,475.6500000,462.1000000,474.6000000,474.6000000,0.5600000,43372.0000000,5277725.0000000,5149.0000000,2482824802.5000000
FUTSTKVBL24-FEB-2026,476.6500000,473.3000000,481.3000000,468.7000000,480.5500000,480.5500000,0.8100000,137.0000000,50625.0000000,45.0000000,24114768.7500000
FUTSTKVBL27-JAN-2026,474.2500000,473.0000000,478.9000000,465.0000000,477.6500000,477.6500000,0.7100000,2028.0000000,977625.0000000,869.0000000,463024687.5000000
FUTSTKWIPRO30-DEC-2025,261.2800000,261.0000000,265.1400000,261.0000000,264.3100000,264.3100000,1.1500000,36988.0000000,17454000.0000000,5818.0000000,4605747990.0000000
FUTSTKWIPRO27-JAN-2026,260.1600000,260.9300000,263.6300000,260.9000000,262.8600000,262.8600000,1.0300000,2910.0000000,7011000.0000000,2337.0000000,1839785010.0000000
FUTSTKWIPRO24-FEB-2026,259.5600000,260.6800000,262.6500000,260.4600000,262.3500000,262.3500000,1.0700000,428.0000000,534000.0000000,178.0000000,139761510.0000000
FUTSTK360ONE24-FEB-2026,1137.9000000,1149.0000000,1149.0000000,1146.0000000,1147.5000000,1147.5000000,0.8400000,10.0000000,1000.0000000,2.0000000,1147500.0000000
FUTSTK360ONE30-DEC-2025,1130.1000000,1143.5000000,1153.6000000,1127.0000000,1144.4000000,1144.4000000,1.2600000,3509.0000000,484000.0000000,968.0000000,552342450.0000000
FUTSTK360ONE27-JAN-2026,1130.6000000,1151.5000000,1151.5000000,1129.4000000,1145.1000000,1145.1000000,1.2800000,234.0000000,36000.0000000,72.0000000,41062950.0000000
FUTSTKAMBUJACEM27-JAN-2026,544.8500000,544.0000000,546.1000000,539.0000000,540.8500000,540.8500000,-0.7300000,1915.0000000,791700.0000000,754.0000000,429985867.5000000
FUTSTKAMBUJACEM24-FEB-2026,546.9500000,545.5500000,549.2000000,542.7000000,543.2500000,543.2500000,-0.6700000,185.0000000,15750.0000000,15.0000000,8603227.5000000
FUTSTKAMBUJACEM30-DEC-2025,541.9000000,540.5500000,542.9000000,535.7000000,537.4500000,537.4500000,-0.8200000,44031.0000000,2973600.0000000,2832.0000000,1603896472.5000000
FUTSTKANGELONE30-DEC-2025,2478.9000000,2475.0000000,2527.0000000,2458.1000000,2476.8000000,2476.8000000,-0.0800000,14540.0000000,881500.0000000,3526.0000000,2200738025.0000000
FUTSTKANGELONE27-JAN-2026,2437.8000000,2463.9000000,2481.5000000,2416.6000000,2434.2000000,2434.2000000,-0.1400000,2368.0000000,229500.0000000,918.0000000,563192525.0000000
FUTSTKANGELONE24-FEB-2026,2530.8000000,2465.0000000,2465.0000000,2410.0000000,2428.4000000,2428.4000000,-4.0400000,205.0000000,15000.0000000,60.0000000,36527925.0000000
FUTSTKASTRAL24-FEB-2026,1436.3000000,1430.9000000,1435.5000000,1415.0000000,1416.7000000,1422.4000000,-0.9600000,123.0000000,4250.0000000,10.0000000,6053020.0000000
FUTSTKASTRAL27-JAN-2026,1433.6000000,1427.5000000,1433.4000000,1410.2000000,1418.3000000,1418.3000000,-1.0600000,1669.0000000,161500.0000000,380.0000000,229702172.5000000
FUTSTKASTRAL30-DEC-2025,1430.9000000,1430.4000000,1430.4000000,1407.4000000,1414.0000000,1414.0000000,-1.1800000,16491.0000000,833000.0000000,1960.0000000,1182070477.5000000
FUTSTKBHARTIARTL24-FEB-2026,2135.0000000,2130.0000000,2140.0000000,2120.0000000,2121.6000000,2121.6000000,-0.6200000,629.0000000,38000.0000000,80.0000000,80890742.5000000
FUTSTKBHARTIARTL30-DEC-2025,2109.1000000,2108.0000000,2117.0000000,2092.8000000,2095.2000000,2095.2000000,-0.6500000,85770.0000000,3591000.0000000,7560.0000000,7553516547.5000000
FUTSTKBHARTIARTL27-JAN-2026,2122.5000000,2125.0000000,2130.7000000,2106.9000000,2109.4000000,2109.4000000,-0.6100000,12621.0000000,1618325.0000000,3407.0000000,3428106872.5000000
FUTSTKBRITANNIA30-DEC-2025,6100.5000000,6148.0000000,6148.0000000,6020.0000000,6048.5000000,6048.5000000,-0.8500000,21313.0000000,289250.0000000,2314.0000000,1755481625.0000000
FUTSTKBRITANNIA24-FEB-2026,6175.0000000,6205.0000000,6205.0000000,6115.0000000,6119.0000000,6102.5000000,-1.1700000,32.0000000,1250.0000000,10.0000000,7689562.5000000
FUTSTKBRITANNIA27-JAN-2026,6137.5000000,6160.5000000,6170.5000000,6059.0000000,6089.0000000,6089.0000000,-0.7900000,674.0000000,64500.0000000,516.0000000,393307687.5000000
FUTSTKDIXON24-FEB-2026,13434.0000000,13357.0000000,13646.0000000,13236.0000000,13466.0000000,13466.0000000,0.2300000,908.0000000,12450.0000000,249.0000000,167802300.0000000
FUTSTKDIXON27-JAN-2026,13342.0000000,13281.0000000,13580.0000000,13146.0000000,13417.0000000,13417.0000000,0.5600000,5269.0000000,157000.0000000,3140.0000000,2102388750.0000000
FUTSTKDIXON30-DEC-2025,13263.0000000,13200.0000000,13495.0000000,13065.0000000,13326.0000000,13326.0000000,0.4700000,38318.0000000,715850.0000000,14317.0000000,9528224200.0000000
FUTSTKHAVELLS30-DEC-2025,1398.7000000,1400.0000000,1414.8000000,1390.4000000,1404.2000000,1404.2000000,0.3900000,15695.0000000,933500.0000000,1867.0000000,1310744450.0000000
FUTSTKHAVELLS27-JAN-2026,1405.2000000,1402.6000000,1420.5000000,1397.7000000,1411.5000000,1411.5000000,0.4400000,874.0000000,158000.0000000,316.0000000,222917150.0000000
FUTSTKHAVELLS24-FEB-2026,1412.0000000,1411.6000000,1427.0000000,1411.6000000,1419.4000000,1419.4000000,0.5200000,110.0000000,10000.0000000,20.0000000,14186450.0000000
FUTSTKHDFCLIFE24-FEB-2026,763.9500000,761.5000000,768.5500000,761.3500000,767.8000000,767.8000000,0.5000000,138.0000000,25300.0000000,23.0000000,19374355.0000000
FUTSTKHDFCLIFE27-JAN-2026,759.8000000,761.0500000,765.0000000,756.0500000,763.9000000,763.9000000,0.5300000,2590.0000000,657800.0000000,598.0000000,501006275.0000000
FUTSTKHDFCLIFE30-DEC-2025,754.8500000,756.0000000,759.6000000,751.0000000,758.7000000,758.7000000,0.5100000,26167.0000000,2057000.0000000,1870.0000000,1556580025.0000000
FUTSTKICICIPRULI27-JAN-2026,634.8500000,635.0000000,652.9500000,631.2500000,650.5500000,650.5500000,2.4700000,582.0000000,276575.0000000,299.0000000,178282742.5000000
FUTSTKICICIPRULI30-DEC-2025,631.2000000,631.1500000,648.8500000,627.0000000,646.9500000,646.9500000,2.4900000,17301.0000000,1758425.0000000,1901.0000000,1126905392.5000000
FUTSTKICICIPRULI24-FEB-2026,637.1000000,639.7000000,653.8000000,636.0000000,653.7000000,653.7000000,2.6000000,38.0000000,8325.0000000,9.0000000,5365925.0000000
FUTSTKIDFCFIRSTB27-JAN-2026,84.5100000,84.5400000,84.9900000,83.4000000,84.3900000,84.3900000,-0.1400000,5697.0000000,14135100.0000000,1524.0000000,1191678619.2500000
FUTSTKIDFCFIRSTB24-FEB-2026,84.9600000,84.8000000,85.4200000,83.9600000,84.9100000,84.9100000,-0.0500000,475.0000000,1075900.0000000,116.0000000,91142920.7500000
FUTSTKIDFCFIRSTB30-DEC-2025,84.0100000,83.7800000,84.4700000,82.8600000,83.8700000,83.8700000,-0.1600000,32481.0000000,42572250.0000000,4590.0000000,3565719676.7500000
FUTSTKINDIGO24-FEB-2026,5039.5000000,5025.0000000,5190.0000000,5025.0000000,5178.0000000,5178.0000000,2.7400000,1111.0000000,78150.0000000,521.0000000,401390100.0000000
FUTSTKINDIGO30-DEC-2025,4984.0000000,4984.0000000,5143.5000000,4961.0000000,5130.5000000,5130.5000000,2.9300000,66922.0000000,3683700.0000000,24558.0000000,18736814700.0000000
FUTSTKINDIGO27-JAN-2026,5009.5000000,5008.0000000,5164.0000000,4990.0000000,5153.0000000,5153.0000000,2.8600000,9170.0000000,757650.0000000,5051.0000000,3872245200.0000000
FUTSTKINDUSTOWER30-DEC-2025,408.6000000,408.0500000,413.7500000,406.5000000,409.7000000,409.7000000,0.2600000,47160.0000000,6811900.0000000,4007.0000000,2795782855.0000000
FUTSTKINDUSTOWER27-JAN-2026,410.9500000,412.7000000,416.1000000,408.6500000,412.1500000,412.1500000,0.2900000,1966.0000000,1881900.0000000,1107.0000000,776994435.0000000
FUTSTKINDUSTOWER24-FEB-2026,413.5000000,414.8500000,417.9000000,411.7500000,414.3500000,414.3500000,0.2000000,113.0000000,47600.0000000,28.0000000,19757570.0000000
FUTSTKINFY27-JAN-2026,1615.9000000,1623.0000000,1640.0000000,1618.6000000,1638.2000000,1638.2000000,1.3800000,36416.0000000,4812400.0000000,12031.0000000,7871965640.0000000
FUTSTKINFY30-DEC-2025,1605.8000000,1614.9000000,1629.5000000,1612.1000000,1627.9000000,1627.9000000,1.3700000,142225.0000000,11751600.0000000,29379.0000000,19097571920.0000000
FUTSTKINFY24-FEB-2026,1624.7000000,1634.0000000,1648.8000000,1634.0000000,1647.3000000,1647.3000000,1.3900000,952.0000000,136400.0000000,341.0000000,224230640.0000000
FUTSTKJIOFIN27-JAN-2026,295.6000000,294.3000000,296.1000000,291.9000000,294.8000000,294.8000000,-0.2700000,10572.0000000,5496650.0000000,2339.0000000,1616065625.0000000
FUTSTKJIOFIN24-FEB-2026,297.2500000,296.1000000,297.6000000,293.8000000,296.5500000,296.5500000,-0.2300000,1318.0000000,277300.0000000,118.0000000,82082092.5000000
FUTSTKJIOFIN30-DEC-2025,293.7000000,293.1000000,294.3000000,290.0500000,292.9000000,292.9000000,-0.2700000,56295.0000000,10906350.0000000,4641.0000000,3187431430.0000000
FUTSTKMUTHOOTFIN24-FEB-2026,3808.4000000,3780.0000000,3820.0000000,3771.1000000,3791.7000000,3791.7000000,-0.4300000,134.0000000,7150.0000000,26.0000000,27093082.5000000
FUTSTKMUTHOOTFIN30-DEC-2025,3769.2000000,3769.2000000,3787.3000000,3726.9000000,3750.9000000,3750.9000000,-0.4800000,10581.0000000,930050.0000000,3382.0000000,3491025642.5000000
FUTSTKMUTHOOTFIN27-JAN-2026,3791.7000000,3801.0000000,3810.0000000,3750.0000000,3775.5000000,3775.5000000,-0.4200000,1580.0000000,215875.0000000,785.0000000,816521915.0000000
FUTSTKNESTLEIND30-DEC-2025,1235.9000000,1232.4000000,1244.7000000,1229.3000000,1236.8000000,1236.8000000,0.0700000,28502.0000000,1088000.0000000,2176.0000000,1347486600.0000000
FUTSTKNESTLEIND24-FEB-2026,1245.7000000,1242.0000000,1254.3000000,1242.0000000,1244.7000000,1246.2000000,0.0400000,182.0000000,19500.0000000,39.0000000,24351750.0000000
FUTSTKNESTLEIND27-JAN-2026,1243.5000000,1240.9000000,1251.7000000,1237.5000000,1244.9000000,1244.9000000,0.1100000,4410.0000000,448000.0000000,896.0000000,558378950.0000000
FUTIDXNIFTY24-FEB-2026,26212.4000000,26170.0000000,26284.1000000,26129.0000000,26196.2000000,26196.2000000,-0.0600000,9410.0000000,148005.0000000,2277.0000000,3878436328.0000000
FUTIDXNIFTY30-DEC-2025,25897.8000000,25875.0000000,25980.0000000,25801.0000000,25880.6000000,25880.6000000,-0.0600000,213907.0000000,5114175.0000000,68189.0000000,132463189245.0000000
FUTIDXNIFTY27-JAN-2026,26061.8000000,26019.1000000,26135.0000000,25975.1000000,26049.1000000,26049.1000000,-0.0400000,25296.0000000,391625.0000000,6025.0000000,10205853164.0000000
FUTSTKPFC30-DEC-2025,336.7500000,335.9500000,338.2000000,331.0500000,336.1000000,336.1000000,-0.1900000,57776.0000000,6585800.0000000,5066.0000000,2204723040.0000000
FUTSTKPFC24-FEB-2026,339.7000000,339.5000000,341.2000000,334.2000000,339.5000000,339.5000000,-0.0500000,1357.0000000,273000.0000000,210.0000000,92255085.0000000
FUTSTKPFC27-JAN-2026,338.7000000,337.5500000,340.2500000,333.0000000,338.1500000,338.1500000,-0.1600000,7962.0000000,3060200.0000000,2354.0000000,1030690830.0000000
FUTSTKSIEMENS27-JAN-2026,3163.3000000,3138.5000000,3138.5000000,3074.0000000,3097.0000000,3097.0000000,-2.0900000,1948.0000000,139825.0000000,799.0000000,433749872.5000000
FUTSTKSIEMENS30-DEC-2025,3152.3000000,3141.2000000,3148.4000000,3056.1000000,3080.4000000,3080.4000000,-2.2800000,21498.0000000,498500.0000000,3988.0000000,1539698500.0000000
FUTSTKSIEMENS24-FEB-2026,3172.9000000,3132.0000000,3140.0000000,3090.0000000,3097.7000000,3105.7000000,-2.1100000,96.0000000,4550.0000000,26.0000000,14148155.0000000
FUTSTKUNIONBANK24-FEB-2026,154.7900000,153.7900000,156.4500000,153.7900000,155.4300000,155.4300000,0.4100000,151.0000000,57525.0000000,13.0000000,8926552.5000000
FUTSTKUNIONBANK27-JAN-2026,154.1000000,155.0100000,156.0000000,152.5800000,154.6800000,154.6800000,0.3700000,1795.0000000,2084175.0000000,471.0000000,322353196.5000000
FUTSTKUNIONBANK30-DEC-2025,153.5500000,153.2500000,155.4900000,152.1200000,154.0800000,154.0800000,0.3400000,14983.0000000,10836825.0000000,2449.0000000,1669431210.7500000
FUTSTKVOLTAS27-JAN-2026,1370.4000000,1377.6000000,1419.7000000,1377.6000000,1397.8000000,1397.8000000,1.9900000,6395.0000000,1257000.0000000,3352.0000000,1756255275.0000000
FUTSTKVOLTAS24-FEB-2026,1365.4000000,1387.3000000,1414.0000000,1375.0000000,1392.6000000,1392.6000000,1.9900000,178.0000000,37500.0000000,100.0000000,52269750.0000000
FUTSTKVOLTAS30-DEC-2025,1383.1000000,1379.8000000,1429.2000000,1379.8000000,1404.6000000,1404.6000000,1.5500000,25441.0000000,2863500.0000000,7636.0000000,4026846037.5000000
FUTSTKETERNAL24-FEB-2026,288.5000000,288.0000000,289.6500000,286.0000000,289.0000000,289.0000000,0.1700000,759.0000000,349200.0000000,144.0000000,100640046.2500000
FUTSTKETERNAL27-JAN-2026,286.9500000,286.0000000,288.1000000,284.0000000,287.3500000,287.3500000,0.1300000,8867.0000000,6198300.0000000,2556.0000000,1777193987.5000000
FUTSTKETERNAL30-DEC-2025,285.0000000,284.0000000,286.4000000,282.3500000,285.5000000,285.5000000,0.1700000,117214.0000000,16487575.0000000,6799.0000000,4695999041.2500000
FUTIDXFINNIFTY30-DEC-2025,27375.7000000,27375.7000000,27488.6000000,27300.0000000,27368.5000000,27368.5000000,-0.0200000,602.0000000,11375.0000000,175.0000000,311749223.5000000
FUTIDXFINNIFTY27-JAN-2026,27554.0000000,27597.0000000,27672.4000000,27560.0000000,27672.4000000,27672.4000000,0.4200000,75.0000000,720.0000000,12.0000000,19885038.0000000
FUTIDXFINNIFTY24-FEB-2026,27536.8000000,0.0000000,0.0000000,0.0000000,,27547.9000000,0.0400000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKFORTIS30-DEC-2025,871.6500000,863.0000000,869.7500000,856.1500000,866.8000000,866.8000000,-0.5500000,17250.0000000,1545350.0000000,1994.0000000,1335852542.5000000
FUTSTKFORTIS27-JAN-2026,876.2000000,873.6000000,874.5500000,860.9500000,872.5500000,872.5500000,-0.4100000,1138.0000000,261950.0000000,338.0000000,227861470.0000000
FUTSTKFORTIS24-FEB-2026,879.0000000,873.0000000,873.9000000,871.6500000,873.0500000,873.0500000,-0.6700000,46.0000000,6200.0000000,8.0000000,5412173.7500000
FUTSTKJUBLFOOD27-JAN-2026,557.8000000,560.0000000,566.1000000,555.7000000,562.3500000,562.3500000,0.8100000,1920.0000000,622500.0000000,498.0000000,349504687.5000000
FUTSTKJUBLFOOD30-DEC-2025,554.7000000,557.0000000,563.0000000,552.0000000,559.0000000,559.0000000,0.7700000,15631.0000000,3001250.0000000,2401.0000000,1675359437.5000000
